data_year,groupb_arrestee_id,arrestee_seq_num,arrest_date,arrest_type_id,offense_code,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,age_range_low_num,age_range_high_num
2024,53649905,1,2024-06-09,1,90J,48,45,M,10,20,R,,,
2024,53649909,1,2024-06-14,2,90J,50,47,M,30,20,R,,,
2024,53649910,1,2024-06-15,1,90D,37,34,M,30,20,R,,,
2024,53649914,1,2024-06-16,3,90D,37,34,M,30,20,N,,,
2024,53649920,1,2024-06-18,1,90D,49,46,M,10,20,N,,,
2024,53649927,1,2024-06-18,1,90D,26,23,F,30,20,R,,,
2024,53649935,1,2024-06-18,1,90D,41,38,F,30,20,R,,,
2024,53649939,1,2024-06-20,1,90G,67,64,M,30,20,R,,,
2024,53649946,1,2024-06-22,1,90D,37,34,F,30,20,N,,,
2024,53649959,1,2024-06-23,1,90J,28,25,M,20,20,R,,,
2024,53649960,1,2024-06-23,1,90Z,44,41,M,30,20,U,,,
2024,53649963,1,2024-06-25,1,90G,29,26,M,30,20,R,,,
2024,53649965,1,2024-06-25,1,90C,62,59,M,30,20,R,,,
2024,53649973,1,2024-06-24,1,90J,60,57,M,30,20,R,,,
2024,53649982,1,2024-06-27,1,90Z,49,46,M,10,20,R,,,
2024,53649993,1,2024-06-29,1,90G,34,31,M,30,20,R,,,
2024,53649996,1,2024-06-29,1,90D,41,38,M,30,20,R,,,
2024,53649847,1,2024-06-02,1,90D,56,53,M,10,20,R,,,
2024,53649850,1,2024-06-04,1,90Z,35,32,F,30,20,R,,,
2024,53649851,1,2024-06-05,1,90D,23,20,M,30,20,R,,,
2024,53649859,1,2024-06-05,1,90Z,31,28,F,30,20,R,,,
2024,53649862,1,2024-06-05,1,90D,29,26,M,30,20,N,,,
2024,53649876,1,2024-06-07,3,90G,45,42,M,30,20,U,,,
2024,53649889,1,2024-06-11,1,90G,39,36,F,30,20,R,,,
2024,53649890,1,2024-06-11,1,90J,44,41,M,30,20,N,,,
2024,53649901,1,2024-06-05,1,90Z,32,29,M,30,20,R,,,
2024,53649913,1,2024-06-14,3,90D,42,39,M,30,20,U,,,
2024,53649916,1,2024-06-16,1,90D,27,24,M,30,20,R,,,
2024,53649922,1,2024-06-12,2,90Z,63,60,F,10,20,R,,,
2024,53649925,1,2024-06-19,3,90J,41,38,M,30,20,R,,,
2024,53649931,1,2024-06-20,1,90D,25,22,M,10,20,R,,,
2024,53649938,1,2024-06-20,2,90J,55,52,M,30,20,R,,,
2024,53649949,1,2024-06-22,1,90J,22,19,M,30,10,R,,,
2024,53649954,1,2024-06-23,3,90Z,31,28,F,30,20,R,,,
2024,53649961,1,2024-06-24,1,90J,39,36,M,30,20,R,,,
2024,53649971,1,2024-06-26,1,90B,40,37,M,30,20,R,,,
2024,53649975,1,2024-06-24,1,90C,42,39,F,30,20,R,,,
2024,53649977,1,2024-06-29,1,90J,29,26,F,30,20,R,,,
2024,53649979,1,2024-06-26,1,90J,34,31,M,30,20,R,,,
2024,53649990,1,2024-06-28,3,90J,27,24,M,30,20,U,,,
2024,53649998,1,2024-06-29,1,90Z,33,30,M,30,20,R,,,
2024,53649999,1,2024-06-30,3,90Z,38,35,M,30,20,R,,,
2024,53650003,1,2024-06-30,1,90D,28,25,M,30,20,N,,,
2024,53649843,2,2024-06-01,3,90D,30,27,M,30,20,R,,,
2024,53649860,2,2024-06-05,1,90Z,38,35,M,30,20,R,,,
2024,53649866,1,2024-06-06,1,90Z,26,23,M,10,20,R,,,
2024,53649868,2,2024-06-06,3,90Z,39,36,F,30,20,R,,,
2024,53649877,1,2024-06-07,1,90Z,46,43,M,30,20,R,,,
2024,53649902,1,2024-06-14,1,90J,39,36,M,30,20,R,,,
2024,53649917,1,2024-06-17,2,90J,43,40,M,30,20,R,,,
2024,53649928,1,2024-06-14,1,90J,50,47,M,30,20,R,,,
2024,53649934,1,2024-06-17,1,90D,28,25,M,30,20,N,,,
2024,53649944,1,2024-06-21,1,90J,47,44,F,30,20,R,,,
2024,53649957,2,2024-06-20,1,90G,30,27,M,20,20,R,,,
2024,53649968,1,2024-06-26,1,90G,35,32,M,30,20,R,,,
2024,53649974,1,2024-06-26,1,90C,26,23,M,30,20,R,,,
2024,53649980,1,2024-06-27,1,90J,41,38,M,30,20,R,,,
2024,53649984,1,2024-06-27,1,90Z,33,30,M,30,20,R,,,
2024,53649986,1,2024-06-27,1,90D,41,38,M,30,20,R,,,
2024,53649987,1,2024-06-27,1,90D,38,35,M,30,20,R,,,
2024,53650000,1,2024-06-30,1,90Z,23,20,M,10,10,R,,,
2024,53650006,1,2024-06-03,2,90D,19,16,F,30,20,R,R,,
2024,53649908,1,2024-06-14,1,90J,32,29,M,30,20,R,,,
2024,53649912,1,2024-06-16,1,90G,41,38,F,30,20,R,,,
2024,53649915,2,2024-06-16,3,90G,38,35,M,10,20,R,,,
2024,53649929,1,2024-06-15,1,90D,43,40,M,30,20,R,,,
2024,53649930,1,2024-06-17,1,90Z,38,35,M,30,20,R,,,
2024,53649936,1,2024-06-19,1,90G,39,36,M,30,20,U,,,
2024,53649937,1,2024-06-20,3,90D,35,32,M,30,20,R,,,
2024,53649966,2,2024-06-25,1,90G,62,59,M,30,20,R,,,
2024,53649969,1,2024-06-26,1,90Z,46,43,M,30,20,R,,,
2024,53649972,1,2024-06-27,1,90G,46,43,F,30,20,R,,,
2024,53649981,1,2024-06-27,1,90G,35,32,F,30,20,R,,,
2024,53649983,1,2024-06-27,1,90J,62,59,M,10,20,R,,,
2024,53649989,1,2024-06-28,3,90J,39,36,M,30,20,U,,,
2024,53649991,1,2024-06-28,1,90F,32,29,F,30,20,R,,,
2024,53649997,1,2024-06-29,3,90G,39,36,F,30,20,N,,,
2024,53650001,1,2024-06-30,3,90J,38,35,F,30,20,R,,,
2024,53650005,1,2024-06-03,1,90G,17,14,M,10,20,R,R,,
2024,54361303,1,2024-07-01,1,90D,36,33,M,30,20,R,,33,
2024,54361304,1,2024-07-01,3,90Z,24,21,F,10,20,R,,21,
2024,54361306,1,2024-07-01,1,90G,42,39,M,30,20,R,,39,
2024,54361305,1,2024-07-01,3,90Z,46,43,M,30,20,N,,43,
2024,54361307,1,2024-07-01,1,90J,47,44,M,30,20,R,,44,
2024,54361308,1,2024-07-01,1,90B,38,35,M,30,20,R,,35,
2024,54361309,1,2024-07-01,2,90B,39,36,M,30,20,R,,36,
2024,54361310,1,2024-07-01,3,90D,35,32,M,30,20,R,,32,
2024,54361319,1,2024-07-03,1,90J,40,37,M,10,20,R,,37,
2024,54361311,1,2024-07-02,1,90J,48,45,M,30,20,R,,45,
2024,54361312,1,2024-07-02,1,90J,27,24,M,30,20,R,,24,
2024,54361313,1,2024-07-02,1,90G,62,59,M,30,20,R,,59,
2024,54361314,1,2024-07-01,1,90D,34,31,F,10,20,R,,31,
2024,54361315,1,2024-07-02,1,90J,39,36,M,30,20,R,,36,
2024,54361318,1,2024-07-03,1,90D,43,40,M,10,20,R,,40,
2024,54361369,1,2024-07-10,1,90J,62,59,M,10,20,R,,59,
2024,54361316,1,2024-07-02,1,90J,53,50,M,30,20,R,,50,
2024,54361317,1,2024-07-02,1,90Z,34,31,M,30,20,R,,31,
2024,54361320,1,2024-07-03,1,90G,33,30,F,30,10,R,,30,
2024,54361321,1,2024-07-03,3,90Z,43,40,M,10,20,N,,40,
2024,54361322,1,2024-07-03,1,90G,27,24,M,30,20,R,,24,
2024,54361324,1,2024-07-03,1,90Z,54,51,M,30,20,R,,51,
2024,54361323,1,2024-07-03,1,90D,57,54,M,30,20,R,,54,
2024,54361327,1,2024-07-04,1,90D,22,19,M,30,10,N,,19,
2024,54361325,1,2024-07-04,3,90F,43,40,M,30,20,R,,40,
2024,54361330,1,2024-07-04,1,90G,48,45,M,30,20,N,,45,
2024,54361333,1,2024-07-04,1,90G,61,58,M,30,20,R,,58,
2024,54361326,1,2024-07-04,1,90D,23,20,M,30,20,N,,20,
2024,54361328,1,2024-07-04,1,90J,62,59,M,10,20,R,,59,
2024,54361329,1,2024-07-04,1,90G,49,46,M,30,20,N,,46,
2024,54361331,1,2024-07-04,1,90J,41,38,F,30,20,R,,38,
2024,54361332,1,2024-07-04,1,90D,52,49,M,30,20,R,,49,
2024,54361334,1,2024-07-04,1,90J,49,46,M,30,20,R,,46,
2024,54361335,1,2024-07-04,2,90Z,30,27,M,10,20,R,,27,
2024,54361337,1,2024-07-05,1,90Z,56,53,M,30,20,R,,53,
2024,54361339,1,2024-07-05,1,90D,54,51,M,30,20,R,,51,
2024,54361336,1,2024-07-05,1,90G,27,24,M,30,20,N,,24,
2024,54361338,1,2024-07-05,1,90G,51,48,F,30,20,R,,48,
2024,54361340,2,2024-07-05,3,90G,50,47,M,10,10,U,,47,
2024,54361341,1,2024-07-05,2,90B,42,39,F,30,20,R,,39,
2024,54361342,1,2024-07-06,1,90Z,49,46,M,10,20,R,,46,
2024,54361347,2,2024-07-06,2,90G,44,41,F,30,20,R,,41,
2024,54361343,1,2024-07-06,1,90D,39,36,M,10,20,R,,36,
2024,54361344,1,2024-07-06,1,90G,51,48,M,30,20,R,,48,
2024,54361349,1,2024-07-06,1,90D,25,22,M,10,20,R,,22,
2024,54361345,1,2024-07-06,1,90J,39,36,M,30,20,R,,36,
2024,54361346,1,2024-07-06,2,90G,51,48,F,30,20,R,,48,
2024,54361348,1,2024-07-06,1,90D,57,54,M,30,20,R,,54,
2024,54361350,1,2024-07-07,1,90Z,21,18,M,30,20,R,,18,
2024,54361351,1,2024-07-04,1,90J,66,63,M,30,20,R,,63,
2024,54361352,1,2024-07-07,1,90J,45,42,M,30,20,R,,42,
2024,54361353,1,2024-07-07,1,90G,43,40,M,30,20,R,,40,
2024,54361354,1,2024-07-07,1,90J,35,32,F,30,20,R,,32,
2024,54361355,2,2024-07-08,1,90J,45,42,M,10,10,N,,42,
2024,54361356,1,2024-07-08,1,90J,41,38,M,30,20,R,,38,
2024,54361358,1,2024-07-08,1,90G,70,67,M,30,20,R,,67,
2024,54361360,1,2024-07-08,1,90G,26,23,M,30,20,R,,23,
2024,54361357,1,2024-07-08,1,90J,33,30,M,30,20,R,,30,
2024,54361359,1,2024-07-08,1,90J,41,38,M,30,20,R,,38,
2024,54361361,1,2024-07-08,1,90G,22,19,M,30,20,R,,19,
2024,54361364,1,2024-07-09,1,90J,43,40,F,30,20,R,,40,
2024,54361367,1,2024-07-11,1,90C,39,36,F,30,20,R,,36,
2024,54361362,1,2024-07-09,1,90Z,41,38,M,10,20,R,,38,
2024,54361363,1,2024-07-08,1,90J,29,26,M,30,20,R,,26,
2024,54361365,1,2024-07-09,1,90Z,45,42,M,30,10,R,,42,
2024,54361366,1,2024-07-10,1,90G,41,38,M,30,20,U,,38,
2024,54361417,1,2024-07-19,1,90G,54,51,M,30,20,R,,51,
2024,54361368,1,2024-07-08,1,90D,33,30,M,30,20,R,,30,
2024,54361370,1,2024-07-10,1,90G,49,46,M,30,20,N,,46,
2024,54361371,1,2024-07-11,1,90G,71,68,M,30,20,N,,68,
2024,54361372,1,2024-07-07,1,90D,69,66,M,30,20,R,,66,
2024,54361380,1,2024-07-11,1,90D,41,38,M,30,20,R,,38,
2024,54361386,1,2024-07-12,1,90J,61,58,M,30,20,R,,58,
2024,54361388,1,2024-07-12,1,90F,57,54,F,30,20,R,,54,
2024,54361392,1,2024-07-13,1,90G,29,26,M,30,20,R,,26,
2024,54361394,1,2024-07-15,1,90G,44,41,F,30,20,N,,41,
2024,54361398,1,2024-07-15,1,90G,36,33,M,30,20,N,,33,
2024,54361402,1,2024-07-15,2,90G,53,50,M,30,20,R,,50,
2024,54361403,1,2024-07-16,1,90J,28,25,M,30,20,R,,25,
2024,54361409,1,2024-07-17,1,90J,66,63,M,30,20,U,,63,
2024,54361416,1,2024-07-19,1,90D,47,44,M,30,20,R,,44,
2024,54361373,1,2024-07-08,1,90G,25,22,M,30,20,R,,22,
2024,54361374,1,2024-07-10,1,90B,21,18,M,30,20,N,,18,
2024,54361375,1,2024-07-10,3,90J,25,22,F,10,20,U,,22,
2024,54361376,2,2024-07-10,3,90J,30,27,M,10,20,U,,27,
2024,54361379,1,2024-07-11,3,90G,45,42,M,10,20,R,,42,
2024,54361381,1,2024-07-11,1,90J,33,30,M,30,20,R,,30,
2024,54361383,1,2024-07-11,1,90D,51,48,M,10,20,R,,48,
2024,54361385,1,2024-07-12,1,90Z,37,34,M,10,20,R,,34,
2024,54361390,2,2024-07-13,1,90G,56,53,M,30,20,R,,53,
2024,54361396,1,2024-07-15,3,90D,47,44,M,30,20,R,,44,
2024,54361399,1,2024-07-15,3,90Z,32,29,M,30,20,R,,29,
2024,54361400,1,2024-07-15,1,90G,55,52,M,10,20,R,,52,
2024,54361404,1,2024-07-14,1,90G,41,38,M,10,20,R,,38,
2024,54361377,1,2024-07-11,1,90G,55,52,M,30,20,R,,52,
2024,54361378,1,2024-07-11,1,90G,68,65,M,30,20,R,,65,
2024,54361382,1,2024-07-13,1,90D,30,27,M,10,20,R,,27,
2024,54361384,1,2024-07-11,1,90G,51,48,F,30,20,R,,48,
2024,54361387,1,2024-07-12,1,90G,58,55,M,30,20,R,,55,
2024,54361389,1,2024-07-13,3,90G,72,69,M,30,20,R,,69,
2024,54361391,1,2024-07-13,1,90G,37,34,M,30,20,R,,34,
2024,54361393,1,2024-07-14,1,90D,33,30,M,30,20,R,,30,
2024,54361395,1,2024-07-15,1,90J,51,48,F,30,20,R,,48,
2024,54361397,1,2024-07-15,1,90D,33,30,M,30,20,R,,30,
2024,54361401,1,2024-07-15,1,90B,60,57,F,10,10,R,,57,
2024,54361405,1,2024-07-17,1,90D,33,30,M,30,20,R,,30,
2024,54361407,1,2024-07-10,2,90G,49,46,M,30,20,R,,46,
2024,54361406,1,2024-07-17,1,90B,35,32,M,30,20,R,,32,
2024,54361408,2,2024-07-10,2,90G,56,53,M,30,20,R,,53,
2024,54361410,1,2024-07-17,1,90D,27,24,M,10,20,R,,24,
2024,54361412,1,2024-07-18,3,90G,27,24,M,30,20,U,,24,
2024,54361414,2,2024-07-18,1,90G,49,46,M,30,20,R,,46,
2024,54361431,1,2024-07-21,1,90D,29,26,M,30,20,R,,26,
2024,54361434,1,2024-07-21,1,90B,45,42,M,30,20,R,,42,
2024,54361411,1,2024-07-18,1,90G,35,32,F,30,20,R,,32,
2024,54361413,1,2024-07-18,1,90G,62,59,M,30,20,R,,59,
2024,54361415,1,2024-07-19,1,90J,56,53,M,30,20,R,,53,
2024,54361430,1,2024-07-21,1,90D,29,26,F,30,10,R,,26,
2024,54361432,1,2024-07-21,1,90G,29,26,F,30,20,,,26,
2024,54361433,1,2024-07-21,1,90D,56,53,M,10,20,R,,53,
2024,54361435,1,2024-07-21,1,90Z,36,33,M,10,20,R,,33,
2024,54361418,1,2024-07-19,1,90J,53,50,M,30,20,R,,50,
2024,54361422,2,2024-07-20,1,90G,31,28,F,30,20,N,,28,
2024,54361425,1,2024-07-20,1,90J,44,41,M,30,20,R,,41,
2024,54361427,1,2024-07-20,1,90G,58,55,M,30,20,R,,55,
2024,54361419,1,2024-07-19,1,90J,21,18,M,30,20,R,,18,
2024,54361420,2,2024-07-19,1,90J,22,19,M,10,10,N,,19,
2024,54361421,1,2024-07-19,1,90D,31,28,M,30,20,R,,28,
2024,54361423,1,2024-07-20,1,90D,36,33,M,30,20,R,,33,
2024,54361424,1,2024-07-20,1,90D,31,28,F,30,20,U,,28,
2024,54361426,1,2024-07-19,1,90J,46,43,F,10,20,U,,43,
2024,54361428,1,2024-07-20,1,90J,42,39,F,30,20,R,,39,
2024,54361429,1,2024-07-20,3,90G,35,32,M,30,20,U,,32,
2024,54361436,1,2024-07-22,1,90B,47,44,M,30,20,R,,44,
2024,54361438,1,2024-07-23,1,90D,26,23,F,30,20,R,,23,
2024,54361437,1,2024-07-23,1,90G,63,60,M,10,20,R,,60,
2024,54361439,1,2024-07-23,1,90G,29,26,M,30,20,R,,26,
2024,54361441,1,2024-07-24,2,90D,22,19,F,30,20,R,,19,
2024,54361440,1,2024-07-23,1,90G,54,51,M,30,20,R,,51,
2024,54361442,1,2024-07-27,1,90D,61,58,M,98,20,R,,58,
2024,54361443,1,2024-07-20,1,90G,54,51,M,30,20,R,,51,
2024,54361446,1,2024-07-24,1,90J,62,59,M,30,20,R,,59,
2024,54361444,2,2024-07-20,1,90G,50,47,M,30,20,R,,47,
2024,54361445,1,2024-07-20,1,90D,29,26,M,30,20,R,,26,
2024,54361447,1,2024-07-25,1,90Z,29,26,F,30,20,R,,26,
2024,54361448,1,2024-07-25,1,90D,47,44,F,10,10,R,,44,
2024,54361450,1,2024-07-25,1,90G,31,28,M,10,10,R,,28,
2024,54361449,1,2024-07-25,1,90Z,40,37,M,30,20,R,,37,
2024,54361451,1,2024-07-25,1,90G,25,22,F,10,10,R,,22,
2024,54361452,1,2024-07-26,1,90J,22,19,F,10,20,R,,19,
2024,54361454,1,2024-07-26,1,90D,45,42,M,30,20,R,,42,
2024,54361453,1,2024-07-26,1,90D,27,24,F,30,20,R,,24,
2024,54361455,1,2024-07-26,1,90D,27,24,M,30,20,R,,24,
2024,54361456,1,2024-07-26,1,90G,39,36,M,30,20,R,,36,
2024,54361457,1,2024-07-27,1,90D,43,40,M,98,10,R,,40,
2024,54361459,1,2024-07-27,1,90Z,22,19,M,30,20,R,,19,
2024,54361458,1,2024-07-27,1,90J,39,36,M,30,20,R,,36,
2024,54361461,1,2024-07-28,1,90J,44,41,M,30,20,N,,41,
2024,54361463,1,2024-07-28,1,90J,36,33,F,30,20,R,,33,
2024,54361460,1,2024-07-27,1,90J,45,42,M,30,20,R,,42,
2024,54361462,1,2024-07-28,1,90D,21,18,M,10,20,U,,18,
2024,54361465,1,2024-07-28,3,90D,28,25,M,30,20,R,,25,
2024,54361464,1,2024-07-28,1,90D,50,47,M,30,10,R,,47,
2024,54361468,1,2024-07-29,1,90D,25,22,F,30,20,R,,22,
2024,54361466,1,2024-07-28,1,90D,39,36,F,30,20,R,,36,
2024,54361467,1,2024-07-28,1,90J,28,25,M,20,20,R,,25,
2024,54361469,1,2024-07-29,3,90G,41,38,M,10,20,R,,38,
2024,54361471,1,2024-07-30,1,90J,33,30,M,30,20,R,,30,
2024,54361470,1,2024-07-29,3,90Z,48,45,F,30,20,R,,45,
2024,54361473,1,2024-07-31,1,90G,58,55,M,10,10,R,,55,
2024,54361474,1,2024-07-31,1,90Z,43,40,F,10,20,R,,40,
2024,54361475,1,2024-07-30,1,90J,46,43,M,30,20,R,,43,
2024,54361480,1,2024-07-31,3,90G,50,47,M,30,20,R,,47,
2024,54361483,2,2024-07-04,2,90Z,20,17,M,10,20,R,H,17,
2024,54361485,2,2024-07-09,2,90G,19,16,F,10,20,R,H,16,
2024,54361472,1,2024-07-31,2,90J,33,30,M,30,20,R,,30,
2024,54361476,1,2024-07-30,1,90G,26,23,M,30,20,R,,23,
2024,54361477,1,2024-07-28,1,90J,65,62,M,30,20,R,,62,
2024,54361479,1,2024-07-31,2,90B,41,38,F,30,20,R,,38,
2024,54361481,1,2024-07-31,1,90J,27,24,M,30,20,R,,24,
2024,54361478,1,2024-07-31,3,90Z,40,37,F,10,20,R,,37,
2024,54361482,1,2024-07-04,2,90Z,19,16,M,10,20,N,H,16,
2024,54361484,1,2024-07-09,2,90G,19,16,M,10,20,R,H,16,
2024,54361486,1,2024-07-26,1,90D,19,16,M,30,20,R,H,16,
2024,54380829,1,2024-08-22,1,90D,50,47,M,10,10,R,,47,
2024,54380833,1,2024-08-22,1,90G,26,23,F,30,20,R,,23,
2024,54380707,1,2024-08-02,3,90G,31,28,M,30,20,R,,28,
2024,54380709,1,2024-08-03,1,90J,48,45,M,30,20,R,,45,
2024,54380716,1,2024-08-04,1,90J,33,30,M,30,20,R,,30,
2024,54380719,1,2024-08-01,1,90D,30,27,M,30,20,R,,27,
2024,54380721,1,2024-08-05,1,90C,35,32,M,30,20,R,,32,
2024,54380725,1,2024-08-07,1,90Z,43,40,M,10,10,R,,40,
2024,54380729,1,2024-08-06,1,90G,41,38,M,10,20,N,,38,
2024,54380734,1,2024-08-07,1,90G,61,58,M,30,20,U,,58,
2024,54380735,2,2024-08-07,3,90G,52,49,M,30,20,U,,49,
2024,54380898,1,2024-08-31,1,90Z,45,42,M,30,20,U,,42,
2024,54380715,1,2024-08-03,1,90D,37,34,F,30,20,R,,34,
2024,54380703,1,2024-08-01,1,90D,37,34,F,98,20,R,,34,
2024,54380704,1,2024-08-02,1,90D,32,29,M,30,20,R,,29,
2024,54380724,1,2024-08-06,1,90J,49,46,M,30,20,R,,46,
2024,54380728,1,2024-08-07,1,90C,37,34,M,30,20,R,,34,
2024,54380737,2,2024-08-08,1,90D,40,37,M,30,20,U,,37,
2024,54380712,1,2024-08-03,1,90D,31,28,M,30,20,R,,28,
2024,54380717,1,2024-08-04,1,90F,30,27,F,10,20,,,27,
2024,54380720,1,2024-08-03,1,90J,35,32,M,30,20,R,,32,
2024,54380705,1,2024-08-02,1,90J,44,41,M,30,20,R,,41,
2024,54380708,1,2024-08-02,1,90Z,30,27,M,10,10,R,,27,
2024,54380713,1,2024-08-03,1,90Z,48,45,F,30,20,R,,45,
2024,54380711,1,2024-08-03,1,90J,33,30,M,30,20,R,,30,
2024,54380722,1,2024-08-06,1,90Z,35,32,M,30,20,N,,32,
2024,54380732,1,2024-08-06,3,90G,27,24,F,30,20,R,,24,
2024,54380741,1,2024-08-09,1,90D,26,23,M,30,20,R,,23,
2024,54380745,1,2024-08-09,1,90D,24,21,M,30,20,R,,21,
2024,54380726,1,2024-08-08,3,90J,36,33,M,30,20,U,,33,
2024,54380730,1,2024-08-06,1,90D,35,32,M,30,20,N,,32,
2024,54380758,1,2024-08-13,3,90B,42,39,F,30,20,R,,39,
2024,54380762,1,2024-08-02,1,90D,70,67,M,30,20,N,,67,
2024,54380733,1,2024-08-07,3,90G,62,59,M,30,20,U,,59,
2024,54380738,1,2024-08-09,1,90F,23,20,F,10,20,R,,20,
2024,54380742,1,2024-08-09,1,90D,32,29,M,30,20,R,,29,
2024,54380739,1,2024-08-09,3,90G,35,32,M,30,20,R,,32,
2024,54380743,2,2024-08-09,1,90D,26,23,F,30,20,R,,23,
2024,54380753,1,2024-08-11,1,90Z,40,37,F,30,20,R,,37,
2024,54380756,1,2024-08-12,1,90B,40,37,M,20,20,R,,37,
2024,54380764,1,2024-08-07,1,90D,46,43,F,10,20,R,,43,
2024,54380766,1,2024-08-13,1,90F,36,33,F,30,20,R,,33,
2024,54380767,1,2024-08-08,1,90D,34,31,M,10,20,R,,31,
2024,54380746,1,2024-08-10,1,90D,51,48,M,10,10,R,,48,
2024,54380751,1,2024-08-11,2,90J,37,34,M,30,20,N,,34,
2024,54380754,1,2024-08-11,3,90J,45,42,M,10,20,R,,42,
2024,54380760,1,2024-08-01,2,90F,21,18,F,98,20,R,,18,
2024,54380763,2,2024-08-02,1,90G,43,40,M,30,20,N,,40,
2024,54380747,1,2024-08-10,3,90D,31,28,M,10,10,N,,28,
2024,54380749,1,2024-08-10,1,90G,69,66,M,30,10,U,,66,
2024,54380750,1,2024-08-11,1,90G,41,38,M,30,20,N,,38,
2024,54380755,1,2024-08-11,2,90J,45,42,F,10,20,N,,42,
2024,54380759,2,2024-08-13,3,90B,29,26,M,30,20,R,,26,
2024,54380768,1,2024-08-13,1,90D,47,44,F,10,20,R,,44,
2024,54380772,3,2024-08-14,3,90G,40,37,M,30,20,R,,37,
2024,54380773,1,2024-08-11,2,90G,26,23,M,30,20,R,,23,
2024,54380797,1,2024-08-17,1,90D,38,35,M,30,20,R,,35,
2024,54380801,1,2024-08-18,1,90D,29,26,F,30,20,R,,26,
2024,54380814,1,2024-08-20,1,90B,57,54,M,30,20,N,,54,
2024,54380771,2,2024-08-14,3,90G,53,50,M,30,20,R,,50,
2024,54380779,1,2024-08-15,1,90D,41,38,M,30,20,N,,38,
2024,54380769,1,2024-08-14,3,90G,29,26,M,30,20,R,,26,
2024,54380775,1,2024-08-13,1,90D,31,28,M,30,20,R,,28,
2024,54380784,1,2024-08-16,1,90G,48,45,M,30,20,R,,45,
2024,54380788,2,2024-08-16,3,90Z,50,47,M,10,20,R,,47,
2024,54380776,1,2024-08-14,1,90D,23,20,M,30,20,R,,20,
2024,54380777,1,2024-08-15,1,90Z,37,34,M,10,20,N,,34,
2024,54380782,1,2024-08-16,1,90J,21,18,M,30,20,R,,18,
2024,54380786,1,2024-08-16,3,90G,52,49,M,30,20,R,,49,
2024,54380780,1,2024-08-15,2,90F,28,25,F,30,20,R,,25,
2024,54380781,1,2024-08-17,3,90J,32,29,F,30,20,U,,29,
2024,54380785,1,2024-08-16,1,90G,28,25,M,30,20,R,,25,
2024,54380789,1,2024-08-16,1,90G,40,37,M,30,20,N,,37,
2024,54380793,1,2024-08-16,3,90D,51,48,F,30,20,R,,48,
2024,54380790,1,2024-08-16,1,90G,39,36,M,30,20,N,,36,
2024,54380794,1,2024-08-16,1,90D,57,54,M,30,20,R,,54,
2024,54380803,1,2024-08-18,1,90G,30,27,F,30,20,R,,27,
2024,54380792,1,2024-08-16,1,90D,42,39,M,30,20,R,,39,
2024,54380795,1,2024-08-17,1,90J,42,39,M,30,20,R,,39,
2024,54380799,1,2024-08-17,1,90Z,30,27,F,30,10,R,,27,
2024,54380811,2,2024-08-18,1,90G,51,48,M,30,20,R,,48,
2024,54380798,1,2024-08-18,1,90D,52,49,M,30,20,R,,49,
2024,54380802,1,2024-08-18,3,90G,26,23,M,30,20,U,,23,
2024,54380810,1,2024-08-18,1,90D,46,43,F,30,20,R,,43,
2024,54380805,1,2024-08-18,1,90Z,51,48,M,30,20,R,,48,
2024,54380807,1,2024-08-19,2,90J,54,51,M,30,20,R,,51,
2024,54380806,1,2024-08-19,2,90J,29,26,M,30,20,R,,26,
2024,54380808,1,2024-08-16,1,90D,39,36,M,30,20,N,,36,
2024,54380816,1,2024-08-20,1,90G,35,32,M,30,20,R,,32,
2024,54380812,1,2024-08-19,1,90Z,50,47,M,98,10,R,,47,
2024,54380841,1,2024-08-23,1,90D,23,20,M,10,20,R,,20,
2024,54380846,1,2024-08-24,1,90G,22,19,M,30,20,R,,19,
2024,54380815,1,2024-08-20,1,90B,46,43,F,30,20,R,,43,
2024,54380817,1,2024-08-21,1,90J,29,26,M,30,20,R,,26,
2024,54380823,1,2024-08-17,3,90B,42,39,M,30,20,R,,39,
2024,54380827,1,2024-08-21,1,90C,30,27,M,30,20,R,,27,
2024,54380820,1,2024-08-22,1,90B,27,24,M,30,20,R,,24,
2024,54380819,1,2024-08-17,3,90D,40,37,M,30,20,R,,37,
2024,54380821,1,2024-08-21,3,90B,36,33,M,30,20,R,,33,
2024,54380825,1,2024-08-21,1,90G,61,58,M,10,20,R,,58,
2024,54380824,1,2024-08-17,1,90D,40,37,M,10,10,R,,37,
2024,54380828,1,2024-08-22,1,90Z,22,19,M,30,20,R,,19,
2024,54380832,2,2024-08-22,3,90Z,26,23,M,30,20,R,,23,
2024,54380831,1,2024-08-22,3,90G,41,38,M,30,20,R,,38,
2024,54380845,1,2024-08-24,1,90D,22,19,M,30,20,U,,19,
2024,54380853,1,2024-08-24,1,90D,36,33,M,30,20,R,,33,
2024,54380855,1,2024-08-26,1,90G,25,22,F,30,20,R,,22,
2024,54380840,2,2024-08-23,3,90G,39,36,M,30,20,U,,36,
2024,54380842,1,2024-08-23,1,90J,29,26,F,30,20,R,,26,
2024,54380849,1,2024-08-24,3,90G,37,34,F,30,20,R,,34,
2024,54380852,2,2024-08-24,3,90G,46,43,F,10,10,R,,43,
2024,54380854,1,2024-08-26,1,90J,29,26,M,30,20,R,,26,
2024,54380858,1,2024-08-26,3,90C,25,22,F,30,20,N,,22,
